id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido
160593,Paulo Wagner Leite Dantas,M,RN,PV,298,178,Superior incompleto,PV,E,1962-07-19,,2011,,1006450.18,3215.87,1003234.31
160594,Ronaldo Miro Zülke,M,RS,PT,81,26,Superior completo,PT,E,1954-10-16,,2011,,806467.88,6687.83,799030.05
160595,José Carlos Vaz De Lima,M,SP,PSDB,102,26,Superior completo,PSDB,E,1952-11-29,,2011,,797993.06,4075.24,793816.22
160596,Heuler Abreu Cruvinel,M,GO,PSD,0,17,Superior completo,DEM,E,1978-02-06,,2011,2011-10-26,901133.05,31252.25,869754.88
160597,Romario De Souza Faria,M,RJ,PSB,399,228,Superior incompleto,PSB,E,1966-01-29,,2011,2013-08-20,937908.27,31126.92,872847.69
160598,Flávia Carreiro Albuquerque Morais,F,GO,PDT,406,26,Superior completo,PDT,E,1969-04-26,,2011,,932484.74,27231.77,905252.97
160599,Dimas Fabiano Toledo Júnior,M,MG,PP,0,26,Superior completo,PP,E,1973-05-23,,2011,,792264.20,6176.34,784343.90
160600,Arthur De Oliveira Maia Da Silva,M,BA,SDD,199,26,Superior completo,PMDB,E,1964-08-17,,2011,2013-10-04,908043.95,9690.81,898353.14
160601,Marco Antônio Feliciano,M,SP,PSC,257,228,Superior completo,PSC,E,1972-10-12,,2011,,873327.07,25316.83,848010.24
160602,Arnaldo Jordy Figueiredo,M,PA,PPS,345,26,Superior incompleto,PPS,E,1958-11-30,,2011,,986683.12,4684.08,978577.30
160603,Amauri Santos Teixeira,M,BA,PT,71,245,Superior completo,PT,E,1957-12-01,,2011,,736147.80,702.90,732718.00
160604,Pedro Francisco Uczai,M,SC,PT,130,26,Superior completo,PT,E,1963-03-10,,2011,,907781.78,10688.58,893420.93
160605,Carlos Magno Ramos,M,RO,PP,124,297,Ensino médio completo,PP,E,1958-06-16,,1995,,1060014.40,8579.50,1022342.45
160606,Protógenes Pinheiro De Queiroz,M,SP,PCDOB,161,136,Superior completo,PCDOB,E,1959-05-20,,2011,,886265.01,13595.43,853593.93
160607,Jose Luiz Stédile,M,RS,PSB,48,167,Superior completo,PSB,E,1957-08-11,,2011,,927153.98,7609.53,918052.12
160608,Maria Teresa Saenz Surita Jucá,F,RR,PMDB,274,245,Superior completo,PMDB,V,1956-08-14,,2011,,735072.33,15902.00,719170.33
160609,Walter Da Rocha Tosta,M,MG,PSD,246,26,Ensino médio completo,PMN,E,1958-10-20,,2011,2011-10-26,857358.07,10146.99,847211.08
160610,Valmir Carlos Da Assunção,M,BA,PT,189,26,Ensino fundamental completo,PT,E,1964-12-17,,2011,,870875.00,10573.80,859514.06
160611,Antônio Pinheiro Júnior,M,MG,PP,160,228,Ensino fundamental completo,PP,E,1960-04-23,,2011,,890131.81,253.80,889878.01
160612,Sergio Zveiter,M,RJ,PSD,199,199,Superior completo,PDT,E,1956-05-18,,2011,2011-10-26,130542.31,0.00,130542.31
160613,Sebastião Sibá Machado Oliveira,M,AC,PT,184,132,Superior completo,PT,E,1958-01-24,,2011,,853381.69,11494.54,833844.15
160614,Cleusa Rosane Ribas Ferreira,F,PR,PV,54,26,Superior completo,PV,E,1963-07-31,,2011,,545587.83,3102.88,542484.95
160615,Reinaldo Azambuja Silva,M,MS,PSDB,367,26,Superior incompleto,PSDB,E,1963-05-13,,2011,,909460.36,20659.45,873212.19
160616,Edivaldo De Holanda Braga Junior,M,MA,PTC,396,178,Superior completo,PTC,V,1978-07-01,,2011,,451601.55,1282.84,450318.71
160617,Thiago Mello Peixoto Da Silveira,M,GO,PSD,45,45,Superior completo,PMDB,L,1974-07-22,,2011,2011-10-26,27928.91,436.28,27492.63
160618,Edson Sampaio Pimenta,M,BA,PSD,189,167,Ensino fundamental completo,PCDOB,E,1963-12-11,,2011,2011-10-26,901243.89,6274.56,894869.33
160619,José Nunes Soares,M,BA,PSD,399,26,Superior completo,DEM,E,1950-12-18,,2011,2011-10-26,976438.96,2057.94,958859.11
160620,Washington Reis De Oliveira,M,RJ,PMDB,0,245,Ensino fundamental completo,PMDB,E,1967-04-05,,2011,,813673.08,2384.31,811288.77
160621,Sandro Alex Cruz De Oliveira,M,PR,PPS,199,199,Superior completo,PPS,E,1972-11-25,,2011,,748079.24,1516.01,746563.23
160622,Vicente Cândido Da Silva,M,SP,PT,104,26,Superior completo,PT,E,1959-11-17,,2011,,863863.41,26180.56,819764.09
160623,José Renan Vasconcelos Calheiros Filho,M,AL,PMDB,45,45,Superior completo,PMDB,E,1979-10-08,,2011,,944720.84,880.96,943839.88
160624,Célia Maria Barbosa Rocha,F,AL,PTB,196,196,Superior completo,PTB,V,1952-10-29,,2011,,579642.85,8722.12,568827.12
160625,Jorge De Oliveira,M,RJ,PR,0,310,Ensino médio incompleto,PR,E,1952-12-15,,2011,,755860.86,2257.95,753602.91
160626,José Almeida Lima,M,SE,PMDB,279,101,Superior completo,PMDB,E,1953-09-28,,2011,2011-11-08,1061924.26,93714.22,854166.74
160627,Stepan Nercessian,M,RJ,PPS,181,178,Ensino médio completo,PPS,E,1953-12-02,,2011,,601697.96,10011.79,591686.17
160628,Luciana Barbosa De Oliveira Santos,F,PE,PCDOB,28,398,Superior completo,PCDOB,E,1965-12-29,,2011,,969806.17,10776.29,951279.84
160629,Romero Rodrigues Veiga,M,PB,PSDB,163,26,Superior completo,PSDB,V,1966-01-09,,2011,,563655.28,3110.92,560544.36
160630,Ságuas Moraes Sousa,M,MT,PT,196,26,Superior completo,PT,E,1963-04-11,,2011,,162920.71,4666.74,158253.97
160631,Walney Da Rocha Carvalho,M,RJ,PTB,377,26,Ensino médio completo,PTB,E,1959-04-19,,2011,,713968.96,3075.89,704584.67
160632,José Silva Soares,M,MG,SDD,300,398,Superior completo,PDT,L,1963-05-11,,2011,2013-10-04,641009.50,12571.91,618437.59
160633,Luiz Henrique Mandetta,M,MS,DEM,196,196,Superior completo,DEM,E,1964-11-30,,2011,,960301.07,3945.08,956355.99
160634,Francisco Vieira Sampaio,M,RR,PRP,330,160,Ensino médio completo,PRP,E,1950-05-18,,2011,,455991.76,3307.15,452684.61
160635,Ruy Manuel Carneiro Barbosa De Aca Belchior,M,PB,PSDB,44,26,Superior completo,PSDB,E,1970-08-17,,2011,,1030969.87,5894.21,1022810.40
160636,José Wilson Santiago Filho,M,PB,PTB,0,228,Superior incompleto,PMDB,E,1989-08-10,,2011,2013-10-08,969073.58,9289.35,949438.15
160637,Ronaldo Fonseca De Souza,M,DF,PROS,199,199,Superior completo,PR,E,1959-04-04,,2011,2013-10-02,676746.50,3836.71,652109.79
160638,Joseli Ângelo Agnolin,M,TO,PDT,399,26,Superior completo,PDT,E,1954-09-18,,2011,,1004875.79,70531.66,934344.13
160639,Maria Auxiliadora Seabra Rezende,F,TO,DEM,79,228,Superior completo,DEM,E,1964-10-01,,2011,,909470.62,3469.12,905001.50
160640,Eros Ferreira Biondini,M,MG,PTB,259,26,Superior completo,PTB,L,1971-05-20,,2011,,475407.10,40120.93,435286.17
160641,Marcivania Do Socorro Da Rocha Flexa,F,AP,PT,88,397,Superior completo,PT,S,1973-06-21,,2011,,180764.12,331.70,180432.42
160642,Francisco Eurico Da Silva,M,PE,PSB,391,245,Superior incompleto,PSB,E,1962-09-12,,2011,,763649.20,4449.02,759071.80
160643,Jorge Silva,M,ES,PROS,196,196,Superior completo,PDT,E,1952-06-03,,2011,2013-10-02,799907.77,12632.70,787275.07
160644,Esmerino Neri Batista Filho,M,PA,PT,90,90,Superior completo,PT,E,1952-07-11,,2011,,950636.54,6382.02,920464.25
160645,Luiz Carlos Gomes Dos Santos Junior,M,AP,PSDB,199,199,Superior completo,PSDB,E,1979-08-16,,2011,,1037640.22,23168.34,997389.89
160646,Fernando Destito Francischini,M,PR,SDD,161,136,Superior completo,PSDB,E,1970-03-26,,2011,2013-10-03,835871.97,7153.35,828718.62
160647,Eduardo Brandão De Azeredo,M,MG,PSDB,277,101,Superior completo,PSDB,E,1948-09-09,,2011,,839201.40,7174.80,813025.09
160648,Raimundo Coimbra Júnior,M,TO,PMDB,271,26,Superior completo,PMDB,E,1965-03-28,,2011,,956997.88,10517.59,946480.29
160649,Esperidião Amin Helou Filho,M,SC,PP,374,397,Superior completo,PP,E,1947-12-21,,2011,,798589.69,14212.47,782771.48
160650,Oziel Alves De Oliveira,M,BA,PDT,364,245,Superior completo,PDT,E,1965-03-23,,2011,,949452.62,2850.08,946602.54
160651,Rogério Mendonça,M,SC,PMDB,36,26,Superior completo,PMDB,E,1953-01-27,,2011,,962453.39,9791.42,951740.88
160652,Roberto Sérgio Ribeiro Coutinho Teixeira,M,PE,PP,251,178,Superior completo,PP,E,1961-10-02,,2011,,1009828.33,46408.14,944180.59
160653,Roberto Alves De Lucena,M,SP,PV,98,245,Superior completo,PV,E,1966-04-18,,2011,,843005.59,3634.61,839370.98
160654,Renzo Do Amaral Braz,M,MG,PP,40,245,Superior completo,PP,E,1980-04-11,,2011,,703590.35,1618.66,701971.69
160655,Ricardo Izar Junior,M,SP,PSD,353,45,Superior completo,PV,E,1968-08-01,,1991,2011-10-27,0.00,0.00,0.00
160656,Raul Da Silva Lima Sobrinho,M,RR,PP,44,26,Superior completo,PP,E,1966-12-02,,2011,2011-10-26,1110128.21,6065.62,1104062.59
160657,Newton Lima Neto,M,SP,PT,130,397,Superior completo,PT,E,1953-02-28,,2011,,864209.47,7554.98,855510.61
160658,Paulo Tadeu Vale Da Silva,M,DF,PT,125,26,Superior incompleto,PT,V,1967-12-24,,2011,,41608.98,0.00,41608.98
160659,Iolanda Keiko Miashiro Ota,F,SP,PSB,185,228,Superior completo,PSB,E,1956-09-28,,2011,,874805.24,12657.67,862147.57
160660,Marcelo Theodoro De Aguiar,M,SP,DEM,425,178,Ensino médio completo,PSC,E,1973-09-16,,2011,2011-10-26,912914.93,3501.93,897564.79
160661,José Augusto Maia,M,PE,PROS,0,425,Ensino médio incompleto,PTB,E,1956-01-20,,2011,2013-10-08,837852.13,152.88,837699.25
160662,Luiz Fernando Arantes Machado,M,SP,PSDB,0,245,Superior completo,PSDB,E,1977-10-08,,2011,,824258.23,3127.11,820214.77
160663,Leopoldo Costa Meyer,M,PR,PSB,201,398,Superior completo,PSB,E,1949-11-29,,2011,,606236.19,3067.72,603168.47
160664,César Roberto Colnaghi,M,ES,PSDB,196,26,Superior completo,PSDB,E,1958-07-22,,2011,,827692.08,3181.31,819103.86
160665,Augusto Rodrigues Coutinho De Melo,M,PE,SDD,201,26,Superior completo,DEM,E,1962-10-22,,2011,2013-10-01,1029890.36,7529.90,989076.68
160666,Felix De Almeida Mendonça Júnior,M,BA,PDT,0,245,Superior completo,PDT,E,1963-11-29,,2011,,785633.13,6535.07,779098.06
160667,Guilherme Mussi Ferreira,M,SP,PP,40,228,Superior completo,PV,E,1982-10-14,,2011,2013-08-06,796189.91,17012.33,778786.23
160668,Paulo Cesar Justo Quartiero,M,RR,DEM,36,228,Superior completo,DEM,E,1952-07-16,,2011,,1079302.93,24598.00,1029093.87
160669,Genecias Mateus Noronha,M,CE,SDD,399,160,Ensino médio completo,PMDB,E,1963-03-13,,2011,2013-10-02,899148.11,862.45,898285.66
160670,Máriton Benedito De Holanda,M,RO,PT,0,245,Superior completo,PT,E,1968-11-04,,2011,,1154247.07,2400.93,1091065.60
160671,Jesus Rodrigues Alves,M,PI,PT,373,228,Superior completo,PT,E,1959-04-09,,2011,,1038611.13,11886.26,1014381.85
160672,Jean Wyllys De Matos Santos,M,RJ,PSOL,139,397,Superior completo,PSOL,E,1974-03-10,,2011,,800543.86,8063.60,789675.38
160673,Giovani Cherini,M,RS,PDT,23,26,Superior completo,PDT,E,1960-06-23,,2011,,993219.20,6073.06,970500.76
160674,Hugo Motta Wanderley Da Nóbrega,M,PB,PMDB,415,258,Superior incompleto,PMDB,E,1989-09-11,,2011,,995447.88,1049.52,918499.36
160675,Jânio Natal Andrade Borges,M,BA,PRP,44,228,Ensino médio completo,PRP,E,1953-12-25,,2011,,953872.76,14158.86,935937.45
160676,Fernando Dantas Torres,M,BA,PSD,399,26,Ensino médio completo,DEM,E,1968-12-28,,1995,2011-10-26,791291.20,12814.63,766476.57
160677,Francisco Floriano De Sousa Silva,M,RJ,PR,92,156,Ensino fundamental completo,PR,E,1959-09-21,,2011,,943466.90,76080.63,865059.06
160678,Artur José Vieira Bruno,M,CE,PT,25,397,Superior completo,PT,E,1959-08-04,,2011,,990006.31,8877.78,981128.53
160679,Taumaturgo Lima Cordeiro,M,AC,PT,0,26,Superior completo,PT,E,1957-07-11,,2011,,1004241.31,3249.60,994991.71
160680,Audifax Charles Pimentel Barcelos,M,ES,PSB,236,44,Superior completo,PSB,V,1964-05-09,,2011,,447802.49,1104.71,446697.78
160758,Domingos Sávio Campos Resende,M,MG,PSDB,122,26,Superior completo,PSDB,E,1957-03-25,,2011,,887606.21,30718.38,853099.59
160974,Hugo Napoleão Do Rego Neto,M,PI,PSD,254,199,Superior completo,DEM,E,1943-10-31,,2011,2011-10-26,860358.92,11476.19,832385.89
160976,Francisco Everardo Oliveira Silva,M,SP,PR,181,324,Lê e escreve,PR,E,1965-05-01,,2011,,555345.75,775.69,549939.33
161903,Roberto Dorner,M,MT,PSD,0,228,Ensino fundamental incompleto,PP,S,1948-04-06,,2011,2011-10-26,277706.86,27716.42,249990.44
161904,João Dudimar De Azevedo Paxiúba,M,PA,PROS,0,199,Superior completo,PSDB,E,1956-03-07,,2011,2013-10-02,824681.07,15650.84,809030.23
161905,André Teixeira Dias,M,PA,PSDB,0,26,Superior completo,PSDB,V,1960-12-12,,2011,,305694.51,476.25,305218.26
161906,Luiz Otavio Oliveira Campos,M,PA,PMDB,0,44,Superior completo,PMDB,S,1954-05-27,,2011,,154611.15,24.80,154586.35
161907,Acelino Freitas,M,BA,PRB,0,228,Superior incompleto,PRB,E,1975-09-21,,2011,,927782.15,13800.75,913981.40
161962,Luiz Noé Souza Soares,M,RS,PSB,0,189,Superior completo,PSB,S,1975-09-14,,2011,,657267.65,4310.22,652957.43
162174,Roberto Policarpo Fagundes,M,DF,PT,113,136,Superior completo,PT,E,1967-02-22,,2011,,505836.71,900.83,504935.88
162175,Eliane Pontes Rolim,F,RJ,PT,0,245,Ensino médio completo,PT,S,1964-02-10,,2011,,304571.82,24502.80,280069.02
162332,Luiz Hiloshi Nishimori,M,PR,PR,0,26,Superior completo,PSDB,E,1949-04-09,,2011,2013-10-07,884548.57,3934.40,879734.05
162490,Valdivino Jose De Oliveira,M,GO,PSDB,0,228,Superior completo,PSDB,E,1952-01-11,,2011,,714741.15,8517.94,631223.21
163321,Ronaldo Nogueira De Oliveira,M,RS,PTB,40,258,Superior incompleto,PTB,E,1966-04-25,,2011,,754735.19,730.96,754004.23
