id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido,,receita_total_eleicoes,tipo_receita,nome_parlamentar,total_bens,tipo_bem,total_despesas_eleicoes,id_municipio,votos,anos,mandatos,causa_fimdescr
74289,José Fuscaldi Cesilio,M,GO,PTB,160,,,,E,1940-09-28,,2003,,542745.8400000002,642.9399999999998,542102.9000000001,520,,,Tatico,,,,,,3.99726214921287,1,Término da Legislatura
74290,Carlos Alberto Leréia Da Silva,M,GO,PSDB,372,26,Ensino fundamental completo,PSDB,E,1961-06-19,,2003,,1211411.8500000024,9286.990000000002,1202124.8600000031,521,3851367,RECURSOS PRÓPRIOS,Carlos Alberto Leréia,4050047.91,11,3849398.41,5200050,99,,1,
74291,José Arnon Cruz Bezerra De Menezes,M,CE,PTB,196,196,Superior completo,PTB,E,1951-08-13,,1995,,1792552.2900000038,14679.540000000005,1777872.7500000044,522,611710.71,RECURSOS PRÓPRIOS,Arnon Bezerra,2972948.63,11,611684.77,2300101,19,,1,
74294,Gonzaga Mota,,CE,PSDB,436,,,,,,,1991,,0,0,0,523,,,Gonzaga Mota,,,,,,,,
74295,Inácio Francisco De Assis Nunes Arruda,,CE,PCDOB,436,,,,,,,1995,,0,0,0,524,,,Inácio Francisco De Assis Nunes Arruda,,,,,,,,
74297,José Linhares Ponte,M,CE,PP,316,397,Superior completo,PP,E,1930-10-21,,1991,,1394169.8,1889.7699999999998,1389143.9899999995,525,454955.71,RECURSOS PRÓPRIOS,José Linhares,4409285,1,454940.53,2300101,2,,1,
74298,José Barroso Pimentel,M,CE,PT,383,,,,E,1953-10-16,,1995,,265650.4,1894.3400000000004,263756.0600000002,526,,,José Pimentel,,,,,,2.19575633127995,2,Ministro de Estado
74299,Leonidas Cristino,,CE,PSDB,436,,,,,,,1995,,0,0,0,527,,,Leonidas Cristino,,,,,,,,
74300,Antonio Marcelo Teixeira Sousa,M,CE,PR,120,26,Superior completo,PR,E,1957-04-06,,1995,2007-03-12,668207.489999997,14114.630000000003,654092.8599999971,528,279685.71,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Marcelo Teixeira,3198751.58,11,279685.71,2300101,9,3.99726214921287,1,Término da Legislatura
74301,Nelson Otoch,,CE,PSDB,436,,,,,,,1995,,0,0,0,529,,,Nelson Otoch,,,,,,,,
74303,Pimentel Gomes,,,,436,,,,,,,1995,,0,0,0,530,,,Pimentel Gomes,,,,,,,,
74304,Pinheiro Landim,,CE,PMDB,436,,,,,,,1991,,0,0,0,531,,,Pinheiro Landim,,,,,,,,
74305,Roberto Pessoa E Outros,,CE,PFL,436,,,,,,,1995,,0,0,0,532,,,Roberto Pessoa E Outros,,,,,,,,
74306,Rommel Feijo,,CE,PSDB,436,,,,,,,1995,,0,0,0,533,,,Rommel Feijo,,,,,,,,
74307,Ubiratan Aguiar,,,,436,,,,,,,1991,,0,0,0,534,,,Ubiratan Aguiar,,,,,,,,
74308,Vicente Ferreira De Arruda Coelho,M,CE,PROS,430,199,Superior completo,PR,E,1929-05-17,,1995,2013-10-04,1533149.7499999998,3353.369999999999,1529796.3800000001,535,189135.71,RECURSOS DE PESSOAS JURÍDICAS,Vicente Arruda,2099818.82,11,189135.71,2300101,1,,1,
74309,José Gerardo Oliveira De Arruda Filho,M,CE,PMDB,399,26,Ensino médio completo,PMDB,E,1959-04-30,,1995,,801977.9499999993,3570.8699999999985,798407.0799999986,536,12000,RECURSOS PRÓPRIOS,Zé Gerardo,9173211.04,11,12000,2300200,3,3.99726214921287,1,Término da Legislatura
74310,Alberto Tavares Silva,M,PI,PMDB,286,,,,V,1918-11-10,2009-09-28,1995,,128061.41999999997,2439.8500000000004,125621.56999999992,537,,,Alberto Silva,,,,,,2.65571526351814,1,Falecimento
74312,Benedito De Carvalho Sá,M,PI,PSB,196,,,,V,1946-12-27,,1991,,1144.04,0.0,1144.04,538,,,B. Sá,,,,,,1.42094455852156,1,Renúncia
74313,Ciro Nogueira Lima Filho,M,PI,PP,225,,,,E,1968-11-21,,1991,,702064.4000000013,20317.93,681746.4700000014,539,,,Ciro Nogueira,,,,,,3.99726214921287,1,Término da Legislatura
74315,Heráclito De Sousa Fortes,,PI,PFL,436,,,,,,,1995,,0,0,0,540,,,Heráclito De Sousa Fortes,,,,,,,,
74316,João Henrique,,,,436,,,,,,,1991,,0,0,0,541,,,João Henrique,,,,,,,,
74317,Júlio César De Carvalho Lima,M,PI,PSD,313,26,Superior completo,DEM,E,1948-08-25,,1995,2011-10-26,1581362.48,40420.340000000004,1532289.0299999996,542,693210.49,RECURSOS PRÓPRIOS,Júlio Cesar,5619779.01,14,693210.49,220095,10,,1,
74318,Mussa De Jesus Demes,M,PI,DEM,180,,,,V,1939-12-08,2008-11-05,1991,2007-04-23,0,0,0,543,,,Mussa Demes,,,,,,1.76043805612594,1,Falecimento
74319,José Francisco Paes Landim,M,PI,PTB,358,199,Superior completo,PTB,E,1937-03-23,,1991,,1679230.0600000075,23889.40000000001,1606309.6600000071,544,1449327.71,RECURSOS DE PESSOAS JURÍDICAS,Paes Landim,2461081.59,13,1449327.71,220095,30,,1,
74321,Carlos Alberto De Sousa Rosado,M,RN,PP,278,26,Superior completo,DEM,E,1948-12-23,,1995,2013-09-26,925427.2300000006,1635.1300000000003,911692.1000000006,545,352485,RECURSOS DE PESSOAS JURÍDICAS,Betinho Rosado,1540616.52,12,375697.24,2400109,69,,4,Secretário de Estado
74324,Henrique Eduardo Lyra Alves,M,RN,PMDB,99,26,Superior completo,PMDB,E,1948-12-09,,1991,,1404510.9300000016,28840.26,1375631.3500000027,546,3363330,RECURSOS DE PESSOAS JURÍDICAS,Henrique Eduardo Alves,6327768.96,11,3363327.21,2400109,1675,,1,
74325,Ibere Ferreira,,RN,PFL,436,,,,,,,1991,,0,0,0,547,,,Ibere Ferreira,,,,,,,,
74326,Laire Rosado,,RN,PMDB,436,,,,,,,1991,,0,0,0,548,,,Laire Rosado,,,,,,,,
74327,Ney Lopes De Souza,,RN,PFL,436,,,,,,,1991,,0,0,0,549,,,Ney Lopes De Souza,,,,,,,,
74328,Adauto Pereira,,,,436,,,,,,,1991,,0,0,0,550,,,Adauto Pereira,,,,,,,,
74329,Mário Assad Júnior,,,,436,,,,,,,1999,,0,0,0,551,,,Mário Assad Júnior,,,,,,,,
74333,Márcio Matos,,PR,PT,436,314,Superior completo,PSC,,1957-05-01,,1995,,0,0,0,552,,,Márcio Matos,,,,,,,,
74335,Edson Menezes Da Silva,,,PCDOB,436,,,,,,,1995,,0,0,0,553,,,Edson Menezes Da Silva,,,,,,,,
74337,Milton João Soares Barbosa,M,BA,PSC,205,5,Superior incompleto,PSC,S,1954-12-28,,1991,,128399.52999999997,1913.9,126485.62999999998,554,6420,RECURSOS DE PESSOAS FÍSICAS,Milton Barbosa,223575.11,61,6420,290170,7,0.457221081451061,1,Afastamento
74338,Jamil Haddad,,RJ,PSB,436,,,,,,,1991,,0,0,0,555,,,Jamil Haddad,,,,,,,,
74339,Luiz Salomão,,,,436,,,,,,,1991,,0,0,0,556,,,Luiz Salomão,,,,,,,,
74340,Airton Antonio Soligo,,RR,PPB,436,,,,,,,1999,,0,0,0,557,,,Airton Antonio Soligo,,,,,,,,
74341,Almir Morais Sá,M,RR,PR,225,199,Superior completo,PR,E,1953-09-30,,1999,,155296.90999999992,2.75,155294.15999999992,558,1047670,RECURSOS DE PESSOAS FÍSICAS,Sá,855934,12,1047653.25,1400027,50,0.418891170431211,1,Término da Legislatura
74342,Badu Picanço,,AP,PL,436,,,,,,,1999,,0,0,0,559,,,Badu Picanço,,,,,,,,
74343,Dr. Benedito Dias,,AP,PPB,436,,,,,,,1999,,0,0,0,560,,,Dr. Benedito Dias,,,,,,,,
74344,Eduardo Seabra,,AP,PTB,436,,,,,,,1999,,0,0,0,561,,,Eduardo Seabra,,,,,,,,
74345,Evandro Costa Milhomen,M,AP,PCDOB,230,245,Superior completo,PCDOB,E,1962-04-21,,1999,,1550458.0699999973,18889.91,1529568.1599999922,562,591624,RECURSOS DE PESSOAS FÍSICAS,Evandro Milhomen,,,591621.11,1600055,45,,1,
74346,Jurandil Dos Santos Juarez,M,AP,PMDB,187,26,Superior completo,PMDB,E,1950-03-12,,1999,,605675.2899999999,5187.390000000002,600487.9000000004,563,233399.34,RECURSOS PRÓPRIOS,Jurandil Juarez,2206876.47,3,233394.34,1600055,7,3.99726214921287,1,Término da Legislatura
74347,Deusdeth Antônio Corrêa Pantoja,,PA,PFL,436,,,,,,,1999,,0,0,0,564,,,Deusdeth Antônio Corrêa Pantoja,,,,,,,,
74348,Valdir Ganzer,,PA,PT,436,,,,,,,1991,,0,0,0,565,,,Valdir Ganzer,,,,,,,,
74349,João Batista Oliveira De Araujo,,PA,PT,436,,,,,,,1999,,0,0,0,566,,,João Batista Oliveira De Araujo,,,,,,,,
74350,Jorge Costa,,,,436,,,,,,,1999,,0,0,0,567,,,Jorge Costa,,,,,,,,
74351,Josué Bengtson,M,PA,PTB,108,245,Ensino fundamental incompleto,PTB,E,1944-05-27,,1999,,921264.7200000035,52581.67999999999,868683.040000004,568,629011.5,RECURSOS DE PESSOAS FÍSICAS,Josué Bengtson,2508820.78,12,628972.44,150475,22,,1,
74352,Nilson Pinto De Oliveira,M,PA,PSDB,81,397,Superior completo,PSDB,E,1952-03-25,,1999,,839117.469999999,2033.490000000001,837083.9799999987,569,811175.3,RECURSOS DE PESSOAS JURÍDICAS,Nilson Pinto,289662.04,11,811175.3,150475,7,,2,Secretário de Estado
74353,Renildo Leal Santos,,PA,PMDB,436,,,,,,,1999,,0,0,0,570,,,Renildo Leal Santos,,,,,,,,
74354,Zenaldo Rodrigues Coutinho Júnior,M,PA,PSDB,199,26,Superior completo,PSDB,V,1961-02-04,,1999,,583279.2300000002,1507.3399999999997,581771.8900000002,571,1096932.32,RECURSOS DE PESSOAS FÍSICAS,Zenaldo Coutinho,1125192.21,11,1096932.32,150475,10,1.00479123887748,3,Secretário de Estado
74355,Francisco Garcia Rodrigues,,AM,PFL,436,,,,,,,1999,,0,0,0,572,,,Francisco Garcia Rodrigues,,,,,,,,
74356,Silas Câmara,M,AM,PSD,399,26,Superior completo,PSC,E,1962-12-15,,1999,2011-10-26,1945956.1000000015,134769.37,1786986.7300000018,573,317950.45,RECURSOS PRÓPRIOS,Silas Câmara,741931.61,2,317950.45,1300029,1444,,1,
74357,Vanessa Grazziotin,F,AM,PCDOB,332,,,,E,1961-06-29,,1999,,660002.4599999989,8196.069999999998,651806.3899999983,574,,,Vanessa Grazziotin,,,,,,3.99726214921287,1,Término da Legislatura
74358,Agnaldo Muniz,M,RO,PSC,199,,,,S,1970-08-31,,1999,2010-11-10,68225.03,0.0,68225.03,575,,,Agnaldo Muniz,,,,,,,1,
74359,Nilton Balbino,M,RO,PTB,399,228,Superior completo,PTB,E,1960-02-09,,1999,,1021749.4299999977,5789.41,1015960.0199999977,576,523794.56,RECURSOS PRÓPRIOS,Nilton Capixaba,,,523779.98,1100015,1758,,1,
74360,Sérgio Siqueira De Carvalho,,RO,PSDB,436,,,,,,,1999,,0,0,0,577,,,Sérgio Siqueira De Carvalho,,,,,,,,
74361,Hildebrando Pascoal,,,PFL,436,,,,,,,1999,,0,0,0,578,,,Hildebrando Pascoal,,,,,,,,
74362,Ildefonço Cordeiro,,,,436,,,,,,,1999,,0,0,0,579,,,Ildefonço Cordeiro,,,,,,,,
74363,Márcio Miguel Bittar,M,AC,PSDB,367,334,Ensino médio completo,PSDB,E,1963-06-28,,1999,,990846.639999999,4861.51,985439.149999999,580,327662.2,RECURSOS PRÓPRIOS,Marcio Bittar,2360336,12,327662.2,1200013,844,,1,
74364,Marcos Afonso Pontes De Souza,,AC,PT,436,,,,,,,1999,,0,0,0,581,,,Marcos Afonso Pontes De Souza,,,,,,,,
74365,Nilson Moura Leite Mourão,M,AC,PT,130,,,,E,1952-04-01,,1999,,449249.97999999934,1506.5899999999992,447743.38999999943,582,,,Nilson Mourão,,,,,,3.99726214921287,1,Término da Legislatura
74366,João Campos De Araújo,M,GO,PSDB,370,26,Superior completo,PSDB,E,1962-12-28,,2003,,1389104.7100000025,29958.57000000001,1359146.1400000022,583,546880.59,RECURSOS DE PESSOAS FÍSICAS,João Campos,1519308.2,11,546874.53,5200050,195,,1,
74367,Leandro Vilela Velloso,M,GO,PMDB,160,245,Superior incompleto,PMDB,E,1975-11-07,,2003,,1291653.2599999995,15785.039999999997,1264553.76,584,1974124.48,RECURSOS DE PESSOAS FÍSICAS,Leandro Vilela,758236.96,13,1973981.98,5200050,68,,1,
74368,Leonardo Moura Vilela,M,GO,PSDB,196,245,Superior completo,PSDB,L,1963-12-22,,2003,,719281.4500000024,5707.119999999997,713574.3300000026,585,2569012.12,RECURSOS PRÓPRIOS,Leonardo Vilela,1543818.08,11,2568996.78,5200050,39,0.65160848733744,4,Secretário de Estado
74369,Neyde Aparecida,,GO,PT,436,,,,,,,2003,,0,0,0,586,,,Neyde Aparecida,,,,,,,,
74370,Raquel Figueiredo Alessandri Teixeira,F,GO,PSDB,397,,,,E,1946-11-24,,2003,,567447.11,15396.340000000004,552050.7699999997,587,,,Professora Raquel Teixeira,,,,,,3.66598220396988,2,Secretário de Estado
74371,Rubens Otoni Gomide,M,GO,PT,176,26,Superior completo,PT,E,1956-02-06,,2003,,1364880.4900000044,7088.589999999999,1357791.9000000043,588,1058490.75,RECURSOS PRÓPRIOS,Rubens Otoni,1900824,12,1058490.75,5200050,67,,1,
74372,João Sandes Júnior,M,GO,PP,256,26,Superior completo,PP,E,1959-04-28,,2003,,1393582.6800000004,3956.1000000000004,1385028.5800000003,589,1568397,RECURSOS DE PESSOAS FÍSICAS,Sandes Júnior,1873472.45,11,1568320.93,5200050,336,,1,
74373,Antonio Carlos Biffi,M,MS,PT,368,26,Superior completo,PT,E,1952-03-09,,2011,,1520203.0100000054,11900.099999999986,1483432.7100000037,590,988756.42,RECURSOS DE PESSOAS FÍSICAS,Biffi,1993786.98,12,988733.52,500390,41,,1,
74374,Geraldo Resende Pereira,M,MS,PMDB,196,196,Superior completo,PMDB,E,1955-04-20,,2003,,1653485.6099999938,25628.640000000032,1627856.969999996,591,712125,RECURSOS DE PESSOAS FÍSICAS,Geraldo Resende,2621147.98,11,712125,500390,11,,1,
74375,Murilo Zauith,,MS,PFL,436,,,,,,,2003,,0,0,0,592,,,Murilo Zauith,,,,,,,,
74376,Vander Luiz Dos Santos Loubet,M,MS,PT,220,26,Superior completo,PT,E,1964-01-22,,2003,,1649483.0500000098,16254.779999999992,1597701.7700000103,593,2708612.15,RECURSOS DE PESSOAS FÍSICAS,Vander Loubet,1339904.29,19,2707951.55,500390,128,,1,
74377,André Zacharow,M,PR,PMDB,249,310,Superior completo,PMDB,E,1939-07-07,,2003,,1179485.0400000028,18459.76000000001,1160875.2800000024,594,616004.42,RECURSOS PRÓPRIOS,André Zacharow,2470725.51,19,615415.88,4100103,102,,1,
74378,Assis Miguel Do Couto,M,PR,PT,189,189,Ensino fundamental completo,PT,E,1961-10-17,,2007,,1513596.43000001,5154.37,1508442.0600000096,595,278708.5,RECURSOS PRÓPRIOS,Assis Do Couto,871777.86,14,278708.5,4100202,12,,1,
74379,Cezar Augusto Carollo Silvestri,M,PR,PPS,398,26,Superior completo,PPS,L,1954-08-01,,2003,,523998.7999999993,6117.47,517903.7399999988,596,535009.6,RECURSOS PRÓPRIOS,Cezar Silvestri,4482189.25,11,535009.6,4100301,4,0.0027378507871321,1,Secretário de Estado
74380,Colombo,,PR,PT,436,228,Superior completo,PSB,,1954-01-05,,2003,,0,0,0,597,,,Colombo,,,,,,,,
74381,Dra. Clair,,PR,PT,436,,,,,,,2003,,0,0,0,598,,,Dra. Clair,,,,,,,,
74382,Eduardo Francisco Sciarra,M,PR,PSD,398,26,Superior completo,DEM,E,1952-10-05,,2003,2011-10-26,1416946.4300000016,7564.519999999998,1409381.910000002,599,1318773.09,RECURSOS DE PESSOAS FÍSICAS,Eduardo Sciarra,4761589.28,11,1318773.09,4100301,605,,1,
74383,Fernando Lúcio Giacobo,M,PR,PR,399,26,Ensino médio completo,PR,E,1970-12-17,,2003,,1588990.1100000094,64866.660000000025,1505901.5900000082,600,959499.16,RECURSOS DE PESSOAS JURÍDICAS,Giacobo,3526088.91,11,959499.16,4100400,10,,1,
74385,Hidekazu Takayama,M,PR,PSC,37,26,Superior completo,PSC,E,1948-04-20,,2003,,1443358.7300000072,10285.719999999996,1427930.2000000076,601,292050,RECURSOS DE PESSOAS FÍSICAS,Takayama,2314777.2,11,291862.28,4100103,8,,1,
74386,Adelor Vieira,,SC,PMDB,436,,,,,,,2003,,0,0,0,602,,,Adelor Vieira,,,,,,,,
74387,Ivan Ranzolin,,SC,PP,436,45,Superior completo,DEM,,1945-06-03,,2003,,0,0,0,603,,,Ivan Ranzolin,,,,,,,,
74388,Jorge Catarino Leonardeli Boeira,M,SC,PP,131,398,Superior completo,PT,E,1955-11-05,,2003,2013-05-16,781380.7099999959,4196.699999999998,777184.0099999962,604,512261.81,RECURSOS DE PESSOAS JURÍDICAS,Jorge Boeira,2906379.74,11,512243.77,4200606,1,,1,
74389,Mauro Passos,,SC,PT,436,,,,,,,2003,,0,0,0,605,,,Mauro Passos,,,,,,,,
74390,Paulo Afonso,,SC,PMDB,436,,,,,,,2003,,0,0,0,606,,,Paulo Afonso,,,,,,,,
74391,Cláudio Antônio Vignatti,M,SC,PT,74,,,,E,1967-02-02,,2003,,571818.3699999995,4732.979999999998,567085.3899999998,607,,,Vignatti,,,,,,3.99726214921287,1,Término da Legislatura
74392,Odacir Zonta,M,SC,PP,231,26,Superior completo,PP,S,1945-07-18,,2003,,751202.1000000037,31358.379999999994,719843.720000002,608,1329804.85,RECURSOS DE PESSOAS JURÍDICAS,Zonta,1159811.74,11,1328326.34,4200051,305,0.440793976728268,1,Afastamento
74393,Érico Ribeiro,,RS,PP,436,,,,,,,2003,,0,0,0,609,,,Érico Ribeiro,,,,,,,,
74394,Francisco Turra,,RS,PP,436,,,,,,,2003,,0,0,0,610,,,Francisco Turra,,,,,,,,
74395,José Otávio Germano,M,RS,PP,199,26,Superior completo,PP,E,1962-04-21,,2003,,1556659.9400000032,15215.639999999994,1541444.3000000007,611,2467807.76,RECURSOS DE PESSOAS JURÍDICAS,José Otávio Germano,1526027.54,12,2467674.31,4300034,1,,1,
74396,Kelly Moraes,,RS,PTB,436,,,,,,,2003,,0,0,0,612,,,Kelly Moraes,,,,,,,,
74397,Luciana Krebs Genro,F,RS,PSOL,275,,,,E,1971-01-17,,2003,,472791.4499999998,15094.480000000012,457696.96999999945,613,,,Luciana Genro,,,,,,3.66324435318275,2,Licença Conjunta Consecutiva
74398,Maria Do Rosário Nunes,F,RS,PT,150,289,Superior completo,PT,L,1966-11-22,,2003,,666902.2399999982,8951.849999999999,657950.3899999985,614,867116.17,RECURSOS PRÓPRIOS,Maria Do Rosário,639319.93,12,861941.32,4300034,6,0.0027378507871321,1,Ministro de Estado
74399,Onyx Dornelles Lorenzoni,M,RS,DEM,224,26,Superior completo,DEM,E,1954-10-03,,2003,,1538785.4100000004,11192.590000000004,1530348.6899999985,615,1370369.15,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Onyx Lorenzoni,2441804.06,11,1370269.95,4300034,64,,1,
74400,Paulo Roberto Severo Pimenta,M,RS,PT,193,26,Superior completo,PT,E,1965-03-19,,2003,,1453615.469999995,39780.07999999995,1405825.899999997,616,1061169.55,RECURSOS DE PESSOAS FÍSICAS,Paulo Pimenta,1306639.13,11,1061169.55,4300034,525,,1,
74401,José Ivo Sartori,,RS,PMDB,436,,,,,,,2003,,0,0,0,617,,,José Ivo Sartori,,,,,,,,
74402,Enio Tatico,,GO,PTB,436,,,,,,,2003,,0,0,0,618,,,Enio Tatico,,,,,,,,
74403,Selma Schons,,PR,PT,436,228,Superior completo,PSB,,1954-01-05,,2003,,0,0,0,619,,,Selma Schons,,,,,,,,
74404,Alvaro Gaudencio Neto,,PB,PFL,436,,,,,,,1995,,0,0,0,620,,,Alvaro Gaudencio Neto,,,,,,,,
74405,Armando Abilio Vieira,M,PB,PTB,196,196,Superior completo,PTB,S,1944-12-29,,1995,,879622.5199999996,9067.740000000002,870554.7800000005,621,466548.56,RECURSOS PRÓPRIOS,Armando Abílio,3969684.76,2,461517.27,251640,526,0.528405201916496,2,Afastamento
74407,Efraim Morais,,PB,PFL,436,,,,,,,1991,,0,0,0,622,,,Efraim Morais,,,,,,,,
74408,Enivaldo Ribeiro,,PB,PPB,436,,,,,,,1995,,0,0,0,623,,,Enivaldo Ribeiro,,,,,,,,
74412,Jose Luiz Clerot,,PB,PMDB,436,,,,,,,1991,,0,0,0,624,,,Jose Luiz Clerot,,,,,,,,
74414,Wilson Leite Braga,M,PB,PMDB,199,,,,E,1931-07-18,,1995,,565155.2200000001,7059.010000000002,558096.2099999998,625,,,Wilson Braga,,,,,,3.99726214921287,1,Término da Legislatura
74415,Antonio Geraldo,,PE,PFL,436,,,,,,,1991,,0,0,0,626,,,Antonio Geraldo,,,,,,,,
74416,Eduardo Henrique Accioly Campos,,PE,PSB,436,,,,,,,1995,,0,0,0,627,,,Eduardo Henrique Accioly Campos,,,,,,,,
74417,Fernando Dantas Ferro,M,PE,PT,28,398,Superior completo,PT,E,1951-09-05,,1995,,1442154.9200000002,7666.979999999998,1434487.94,628,801217,RECURSOS DE PESSOAS FÍSICAS,Fernando Ferro,533157,12,800826.6,260545,8,,1,
74419,Luiz Gonzaga Patriota,M,PE,PSB,287,199,Superior completo,PSB,E,1946-04-26,,1995,,1707774.3600000052,86052.51999999999,1620979.2300000065,629,612552,RECURSOS DE PESSOAS JURÍDICAS,Gonzaga Patriota,9989856.52,2,612552,260545,34,,1,
74421,Inocêncio Gomes De Oliveira,M,PE,PR,196,26,Superior completo,PR,E,1938-10-21,,1991,,930828.8399999955,8442.56,922206.879999995,630,681112,RECURSOS DE PESSOAS FÍSICAS,Inocêncio Oliveira,10102756.44,2,680946.59,260545,2,,1,
74422,João Colaço,,PE,PSB,436,,,,,,,1995,,0,0,0,631,,,João Colaço,,,,,,,,
74423,José Severiano Chaves,M,PE,PTB,68,26,Superior completo,PTB,E,1942-06-08,,1995,,1478034.5199999996,7298.319999999999,1459766.1999999995,632,1223413.6,RECURSOS DE PESSOAS JURÍDICAS,José Chaves,8222405.73,21,1223413.6,260545,6,,1,
74425,José Mendonça Bezerra,M,PE,DEM,276,,,,E,1936-01-18,,1991,2007-04-23,628271.7200000003,4849.3,623422.4200000004,633,,,José Mendonça Bezerra,,,,,,3.99726214921287,1,Término da Legislatura
74426,José Múcio Monteiro Filho,M,PE,PTB,201,,,,V,1948-09-25,,1991,,0,0,0,634,,,José Múcio Monteiro,,,,,,3.46338124572211,2,Ministro de Estado
74427,Luiz Piauhylino De Mello Monteiro,,PE,PSDB,436,,,,,,,1991,,0,0,0,635,,,Luiz Piauhylino De Mello Monteiro,,,,,,,,
74428,José Mendonça Bezerra Filho,M,PE,DEM,40,44,Superior completo,DEM,E,1966-07-12,,1995,,950764.1600000003,2502.46,948261.7000000004,636,1783114.4,RECURSOS DE PESSOAS FÍSICAS,Mendonça Filho,2236505.58,21,1781540.3,260545,25,,1,
74430,Osvaldo Coelho,,PE,PFL,436,,,,,,,1991,,0,0,0,637,,,Osvaldo Coelho,,,,,,,,
74431,Pedro Correa,,PE,PFL,436,,,,,,,1991,,0,0,0,638,,,Pedro Correa,,,,,,,,
74433,Roberto Magalhães Melo,M,PE,DEM,199,,,,E,1933-07-17,,1991,2007-04-23,372850.4599999999,3428.3400000000006,369422.1199999997,639,,,Roberto Magalhães,,,,,,3.99726214921287,1,Término da Legislatura
74434,Salatiel Sousa Carvalho,,PE,PPB,436,,,,,,,1991,,0,0,0,640,,,Salatiel Sousa Carvalho,,,,,,,,
74435,Severino Sérgio Estelita Guerra,M,PE,PSDB,331,101,Superior completo,PSDB,E,1947-11-09,,1991,,741373.090000001,374.08999999999986,740999.0000000008,641,3605700,RECURSOS DE PESSOAS JURÍDICAS,Sergio Guerra,4503258.83,11,3605700,260545,23,,1,
74436,Severino Cavalcanti,,PE,PPB,436,,,,,,,1995,,0,0,0,642,,,Severino Cavalcanti,,,,,,,,
74439,Wolney Queiroz Maciel,M,PE,PDT,399,26,Superior incompleto,PDT,E,1972-12-12,,1995,,1468673.3899999997,8830.11,1459564.8799999976,643,869800,RECURSOS DE PESSOAS JURÍDICAS,Wolney Queiroz,2170573.46,11,865745.53,260545,3,,1,
74440,Alberico Cordeiro,,AL,PTB,436,,,,,,,1991,,0,0,0,644,,,Alberico Cordeiro,,,,,,,,
74441,Augusto Cesar Cavalcante Farias,M,AL,PTB,0,,,,E,1956-12-29,,1991,,614638.7200000003,11380.170000000004,603258.5500000004,645,,,Augusto Farias,,,,,,3.88774811772758,1,Término da Legislatura
74442,Sérgio Sebastião De Barros,,AC,PDT,436,,,,,,,1999,,0,0,0,646,,,Sérgio Sebastião De Barros,,,,,,,,
74443,Igor Pugliesi Avelino,,TO,PMDB,436,,,,,,,1999,,0,0,0,647,,,Igor Pugliesi Avelino,,,,,,,,
74444,Amarildo Martins Da Silva,,TO,PPB,436,,,,,,,1999,,0,0,0,648,,,Amarildo Martins Da Silva,,,,,,,,
74445,João Castelo,,MA,PSDB,436,,,,,,,1999,,0,0,0,649,,,João Castelo,,,,,,,,
74446,Jose Antonio Almeida,,MA,PSB,436,,,,,,,1999,,0,0,0,650,,,Jose Antonio Almeida,,,,,,,,
74447,Nice Lobão,F,MA,PSD,410,26,Ensino médio completo,DEM,E,1936-10-29,,1999,2011-10-26,159546.87999999974,7.49,159539.38999999975,651,397991,RECURSOS DE PESSOAS JURÍDICAS,Nice Lobão,2880165.78,11,397562.05,2100055,2061,,1,
74448,Paulo Celso Fonseca Marinho,,MA,PSC,436,,,,,,,1999,,0,0,0,652,,,Paulo Celso Fonseca Marinho,,,,,,,,
74449,Pedro Fernandes Ribeiro,M,MA,PTB,241,26,Superior completo,PTB,L,1949-03-02,,1999,,638647.8399999993,4040.3199999999997,634607.5199999989,653,547866,RECURSOS DE PESSOAS FÍSICAS,Pedro Fernandes,1813104,12,547866,2100055,236,0.172484599589322,1,Secretário de Estado
74450,Adolfo Marinho,,,PSDB,436,,,,,,,1999,,0,0,0,654,,,Adolfo Marinho,,,,,,,,
74451,Francisco Almeida Lima,,CE,PMDB,436,,,,,,,1999,,0,0,0,655,,,Francisco Almeida Lima,,,,,,,,
74452,Antonio Cambraia,,CE,PSDB,436,,,,,,,1999,,0,0,0,656,,,Antonio Cambraia,,,,,,,,
74453,Chiquinho Feitosa,,CE,PSDB,436,,,,,,,1999,,0,0,0,657,,,Chiquinho Feitosa,,,,,,,,
74454,Eunício Lopes De Oliveira,M,CE,PMDB,424,,,,E,1952-09-30,,1999,,493415.08999999857,514.2099999999999,492900.87999999867,658,,,Eunício Oliveira,,,,,,3.99726214921287,1,Término da Legislatura
74455,Leonardo Rosario De Alcântara,M,CE,PR,206,,,,E,1972-12-05,,1999,2007-03-12,644817.0299999993,1250.7200000000003,643566.3099999991,659,,,Leo Alcântara,,,,,,3.99726214921287,1,Término da Legislatura
74456,Manoel Salviano Sobrinho,M,CE,PSD,402,196,Superior completo,PSDB,E,1939-09-24,,1999,2011-10-26,1532532.4999999953,6516.73,1526015.7699999954,660,657500,RECURSOS PRÓPRIOS,Manoel Salviano,9142965.57,11,657500,2300101,34,,1,
74457,Moroni Torgan,,CE,PSDB,436,,,,,,,1991,,0,0,0,661,,,Moroni Torgan,,,,,,,,
